image_path                                           ,class_name       ,benefit
images/21Ocimum basilicum(OB)/class21_68.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_69.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_70.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_71.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_72.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_73.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_74.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_75.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_76.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_77.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_78.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_79.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_80.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_81.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_82.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_83.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_84.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_85.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_86.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_87.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_88.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_89.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_90.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_91.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_92.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_93.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_94.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_95.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_96.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_97.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_98.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_99.jpg         ,Basil            ,
images/21Ocimum basilicum(OB)/class21_100.jpg        ,Basil            ,
images/22Nerium oleander(NO)/class22_1.jpg           ,Oleander         ,Traditionally used for heart-related conditions though it can be toxic if not used carefully.
images/22Nerium oleander(NO)/class22_2.jpg           ,Oleander         ,
images/22Nerium oleander(NO)/class22_3.jpg           ,Oleander         ,
images/22Nerium oleander(NO)/class22_4.jpg           ,Oleander         ,
images/22Nerium oleander(NO)/class22_5.jpg           ,Oleander         ,
images/22Nerium oleander(NO)/class22_6.jpg           ,Oleander         ,
images/22Nerium oleander(NO)/class22_7.jpg           ,Oleander         ,
images/22Nerium oleander(NO)/class22_8.jpg           ,Oleander         ,
images/22Nerium oleander(NO)/class22_9.jpg           ,Oleander         ,
images/22Nerium oleander(NO)/class22_10.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_11.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_12.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_13.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_14.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_15.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_16.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_17.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_18.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_19.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_20.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_21.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_22.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_23.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_24.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_25.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_26.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_27.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_28.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_29.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_30.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_31.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_32.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_33.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_34.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_35.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_36.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_37.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_38.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_39.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_40.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_41.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_42.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_43.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_44.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_45.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_46.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_47.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_48.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_49.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_50.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_51.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_52.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_53.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_54.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_55.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_56.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_57.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_58.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_59.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_60.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_61.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_62.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_63.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_64.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_65.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_66.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_67.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_68.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_69.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_70.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_71.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_72.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_73.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_74.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_75.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_76.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_77.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_78.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_79.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_80.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_81.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_82.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_83.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_84.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_85.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_86.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_87.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_88.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_89.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_90.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_91.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_92.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_93.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_94.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_95.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_96.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_97.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_98.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_99.jpg          ,Oleander         ,
images/22Nerium oleander(NO)/class22_100.jpg         ,Oleander         ,
images/23Pandanus amaryllifolius(PA)/class23_1.jpg   ,Pandan           ,Helps in reducing stress improving digestion and promoting relaxation.
images/23Pandanus amaryllifolius(PA)/class23_2.jpg   ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_3.jpg   ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_4.jpg   ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_5.jpg   ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_6.jpg   ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_7.jpg   ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_8.jpg   ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_9.jpg   ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_10.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_11.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_12.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_13.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_14.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_15.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_16.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_17.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_18.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_19.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_20.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_21.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_22.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_23.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_24.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_25.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_26.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_27.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_28.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_29.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_30.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_31.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_32.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_33.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_34.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_35.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_36.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_37.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_38.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_39.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_40.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_41.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_42.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_43.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_44.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_45.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_46.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_47.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_48.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_49.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_50.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_51.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_52.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_53.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_54.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_55.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_56.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_57.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_58.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_59.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_60.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_61.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_62.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_63.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_64.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_65.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_66.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_67.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_68.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_69.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_70.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_71.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_72.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_73.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_74.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_75.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_76.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_77.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_78.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_79.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_80.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_81.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_82.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_83.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_84.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_85.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_86.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_87.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_88.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_89.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_90.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_91.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_92.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_93.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_94.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_95.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_96.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_97.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_98.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_99.jpg  ,Pandan           ,
images/23Pandanus amaryllifolius(PA)/class23_100.jpg ,Pandan           ,
images/24Aloe barbadensis Miller(ABM)/class24_1.jpg  ,Aloe vera        ,Known for its skin healing properties its also used for digestive issues and burns.
images/24Aloe barbadensis Miller(ABM)/class24_2.jpg  ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_3.jpg  ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_4.jpg  ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_5.jpg  ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_6.jpg  ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_7.jpg  ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_8.jpg  ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_9.jpg  ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_10.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_12.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_13.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_14.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_15.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_16.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_17.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_18.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_19.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_20.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_21.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_22.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_23.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_24.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_25.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_26.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_27.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_28.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_29.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_30.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_31.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_32.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_33.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_34.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_35.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_36.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_37.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_38.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_39.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_40.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_41.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_42.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_43.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_44.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_45.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_46.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_47.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_48.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_49.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_50.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_51.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_52.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_53.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_54.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_55.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_56.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_57.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_58.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_59.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_60.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_61.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_62.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_63.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_64.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_65.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_66.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_67.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_68.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_69.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_70.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_71.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_72.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_73.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_74.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_75.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_76.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_77.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_78.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_79.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_80.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_81.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_82.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_83.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_84.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_85.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_86.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_87.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_88.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_89.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_90.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_91.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_92.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_93.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_94.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_95.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_96.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_97.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_98.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_99.jpg ,Aloe vera        ,
images/24Aloe barbadensis Miller(ABM)/class24_100.jpg,Aloe vera        ,
images/25Lagerstroemia speciosa(LS)/class25_1.jpg    ,Banaba           ,Used to regulate blood sugar support heart health and reduce
images/25Lagerstroemia speciosa(LS)/class25_2.jpg    ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_3.jpg    ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_4.jpg    ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_5.jpg    ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_6.jpg    ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_7.jpg    ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_8.jpg    ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_9.jpg    ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_10.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_11.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_12.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_13.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_14.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_15.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_16.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_17.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_18.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_19.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_20.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_21.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_22.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_23.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_24.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_25.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_26.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_27.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_28.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_29.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_30.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_31.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_32.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_33.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_34.jpg   ,Banaba           ,
images/25Lagerstroemia speciosa(LS)/class25_35.jpg   ,Banaba           ,
